Scenario,Vaccination_Age,Index,mean,sd,q025,q250,q500,q750,q975
CEA_zostavax_aj_NIC_60,60,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_61,61,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_62,62,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_63,63,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_64,64,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_65,65,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_66,66,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_67,67,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_68,68,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_69,69,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_70,70,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_71,71,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_72,72,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_73,73,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_74,74,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_75,75,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_76,76,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_77,77,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_78,78,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_79,79,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_80,80,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_81,81,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_82,82,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_83,83,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_84,84,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_85,85,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_86,86,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_87,87,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_88,88,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_89,89,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_90,90,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_91,91,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_92,92,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_93,93,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_94,94,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_95,95,ICER,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_60,60,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_61,61,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_62,62,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_63,63,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_64,64,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_65,65,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_66,66,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_67,67,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_68,68,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_69,69,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_70,70,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_71,71,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_72,72,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_73,73,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_74,74,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_75,75,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_76,76,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_77,77,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_78,78,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_79,79,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_80,80,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_81,81,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_82,82,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_83,83,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_84,84,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_85,85,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_86,86,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_87,87,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_88,88,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_89,89,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_90,90,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_91,91,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_92,92,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_93,93,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_94,94,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_95,95,total_QALYs_gained_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_60,60,total_costs_intervention,36242115,0,36242115,36242115,36242115,36242115,36242115
CEA_zostavax_aj_NIC_61,61,total_costs_intervention,29419845,0,29419845,29419845,29419845,29419845,29419845
CEA_zostavax_aj_NIC_62,62,total_costs_intervention,28631557.5,0,28631557.5,28631557.5,28631557.5,28631557.5,28631557.5
CEA_zostavax_aj_NIC_63,63,total_costs_intervention,27833715,0,27833715,27833715,27833715,27833715,27833715
CEA_zostavax_aj_NIC_64,64,total_costs_intervention,26496015,0,26496015,26496015,26496015,26496015,26496015
CEA_zostavax_aj_NIC_65,65,total_costs_intervention,23763285,0,23763285,23763285,23763285,23763285,23763285
CEA_zostavax_aj_NIC_66,66,total_costs_intervention,22215375,0,22215375,22215375,22215375,22215375,22215375
CEA_zostavax_aj_NIC_67,67,total_costs_intervention,22984552.5,0,22984552.5,22984552.5,22984552.5,22984552.5,22984552.5
CEA_zostavax_aj_NIC_68,68,total_costs_intervention,22927222.5,0,22927222.5,22927222.5,22927222.5,22927222.5,22927222.5
CEA_zostavax_aj_NIC_69,69,total_costs_intervention,22559355,0,22559355,22559355,22559355,22559355,22559355
CEA_zostavax_aj_NIC_70,70,total_costs_intervention,21833175,0,21833175,21833175,21833175,21833175,21833175
CEA_zostavax_aj_NIC_71,71,total_costs_intervention,20968447.5,0,20968447.5,20968447.5,20968447.5,20968447.5,20968447.5
CEA_zostavax_aj_NIC_72,72,total_costs_intervention,20065500,0,20065500,20065500,20065500,20065500,20065500
CEA_zostavax_aj_NIC_73,73,total_costs_intervention,18952342.5,0,18952342.5,18952342.5,18952342.5,18952342.5,18952342.5
CEA_zostavax_aj_NIC_74,74,total_costs_intervention,18536700,0,18536700,18536700,18536700,18536700,18536700
CEA_zostavax_aj_NIC_75,75,total_costs_intervention,18202275,0,18202275,18202275,18202275,18202275,18202275
CEA_zostavax_aj_NIC_76,76,total_costs_intervention,17810520,0,17810520,17810520,17810520,17810520,17810520
CEA_zostavax_aj_NIC_77,77,total_costs_intervention,16945792.5,0,16945792.5,16945792.5,16945792.5,16945792.5,16945792.5
CEA_zostavax_aj_NIC_78,78,total_costs_intervention,15889965,0,15889965,15889965,15889965,15889965,15889965
CEA_zostavax_aj_NIC_79,79,total_costs_intervention,14815027.5,0,14815027.5,14815027.5,14815027.5,14815027.5,14815027.5
CEA_zostavax_aj_NIC_80,80,total_costs_intervention,14184397.5,0,14184397.5,14184397.5,14184397.5,14184397.5,14184397.5
CEA_zostavax_aj_NIC_81,81,total_costs_intervention,13391332.5,0,13391332.5,13391332.5,13391332.5,13391332.5,13391332.5
CEA_zostavax_aj_NIC_82,82,total_costs_intervention,12397612.5,0,12397612.5,12397612.5,12397612.5,12397612.5,12397612.5
CEA_zostavax_aj_NIC_83,83,total_costs_intervention,11494665,0,11494665,11494665,11494665,11494665,11494665
CEA_zostavax_aj_NIC_84,84,total_costs_intervention,10629937.5,0,10629937.5,10629937.5,10629937.5,10629937.5,10629937.5
CEA_zostavax_aj_NIC_85,85,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_86,86,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_87,87,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_88,88,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_89,89,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_90,90,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_91,91,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_92,92,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_93,93,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_94,94,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_95,95,total_costs_intervention,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_60,60,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_61,61,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_62,62,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_63,63,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_64,64,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_65,65,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_66,66,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_67,67,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_68,68,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_69,69,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_70,70,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_71,71,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_72,72,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_73,73,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_74,74,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_75,75,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_76,76,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_77,77,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_78,78,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_79,79,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_80,80,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_81,81,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_82,82,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_83,83,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_84,84,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_85,85,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_86,86,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_87,87,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_88,88,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_89,89,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_90,90,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_91,91,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_92,92,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_93,93,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_94,94,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_95,95,total_net_cost,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_60,60,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_61,61,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_62,62,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_63,63,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_64,64,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_65,65,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_66,66,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_67,67,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_68,68,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_69,69,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_70,70,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_71,71,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_72,72,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_73,73,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_74,74,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_75,75,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_76,76,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_77,77,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_78,78,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_79,79,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_80,80,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_81,81,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_82,82,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_83,83,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_84,84,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_85,85,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_86,86,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_87,87,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_88,88,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_89,89,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_90,90,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_91,91,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_92,92,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_93,93,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_94,94,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
CEA_zostavax_aj_NIC_95,95,total_saved_costs_d,NA,NA,NA,NA,NA,NA,NA
